"Date","Price","Open","High","Low","Vol.","Change %"
"05/05/2021","4,098.38","4,104.72","4,133.51","4,088.78","423.05M","-0.07%"
"05/04/2021","4,101.33","4,087.74","4,102.65","4,075.77","361.84M","0.71%"
"05/03/2021","4,072.60","4,094.24","4,100.09","4,041.65","419.84M","-0.52%"
"04/30/2021","4,094.04","4,116.64","4,125.40","4,088.14","556.01M","-0.76%"
"04/29/2021","4,125.29","4,136.93","4,140.60","4,115.79","453.24M","0.21%"
"04/28/2021","4,116.50","4,093.30","4,116.50","4,075.66","609.42M","0.54%"
"04/27/2021","4,094.23","4,091.40","4,109.01","4,082.49","555.31M","-0.05%"
"04/26/2021","4,096.35","4,118.46","4,122.03","4,085.73","684.36M","-0.78%"
"04/23/2021","4,128.71","4,131.85","4,135.80","4,106.96","653.81M","-0.28%"
"04/22/2021","4,140.17","4,140.84","4,160.13","4,127.62","648.21M","0.13%"
"04/21/2021","4,134.99","4,148.55","4,148.55","4,110.21","542.58M","-0.88%"
"04/20/2021","4,171.72","4,159.73","4,189.87","4,150.42","643.11M","0.18%"
"04/19/2021","4,164.02","4,151.19","4,181.87","4,133.30","628.03M","0.20%"
"04/16/2021","4,155.67","4,144.26","4,164.05","4,118.08","650.04M","0.53%"
"04/15/2021","4,133.60","4,129.77","4,133.60","4,106.46","584.62M","0.20%"
"04/14/2021","4,125.17","4,097.28","4,136.19","4,089.02","602.68M","1.29%"
"04/13/2021","4,072.74","4,078.79","4,106.18","4,067.30","677.71M","0.16%"
"04/12/2021","4,066.19","4,111.16","4,111.16","4,047.07","683.95M","-0.86%"
"04/09/2021","4,101.52","4,163.11","4,163.11","4,082.90","593.65M","-1.35%"
"04/08/2021","4,157.46","4,147.74","4,164.10","4,130.77","673.05M","-0.08%"
"04/07/2021","4,160.70","4,141.87","4,180.31","4,128.75","1.01B","0.85%"
"04/01/2021","4,125.49","4,137.66","4,162.26","4,096.62","858.01M","-0.18%"
"03/31/2021","4,133.11","4,223.57","4,223.76","4,124.61","1.09B","-2.06%"
"03/30/2021","4,220.18","4,186.35","4,231.00","4,164.38","1.11B","1.18%"
"03/29/2021","4,170.96","4,068.20","4,200.01","4,068.20","1.27B","2.88%"
"03/26/2021","4,054.24","3,999.61","4,055.59","3,994.09","1.17B","1.83%"
"03/25/2021","3,981.44","3,979.43","4,015.11","3,951.68","860.06M","-0.43%"
"03/24/2021","3,998.75","4,073.75","4,084.44","3,982.16","902.51M","-2.08%"
"03/23/2021","4,083.78","4,111.72","4,131.60","4,063.84","764.06M","-0.20%"
"03/22/2021","4,092.11","4,058.80","4,099.33","4,054.38","659.16M","0.51%"
"03/19/2021","4,071.52","4,080.05","4,088.06","4,040.67","1.16B","-0.70%"
"03/18/2021","4,100.09","4,110.74","4,124.57","4,089.34","746.70M","0.23%"
"03/17/2021","4,090.55","4,076.24","4,110.09","4,042.06","779.88M","0.51%"
"03/16/2021","4,069.62","4,044.35","4,075.36","4,015.25","861.59M","1.14%"
"03/15/2021","4,023.60","4,009.21","4,055.53","3,998.62","943.56M","1.01%"
"03/12/2021","3,983.56","3,978.93","4,049.23","3,962.10","1.03B","0.51%"
"03/11/2021","3,963.47","3,955.28","3,993.44","3,948.36","685.43M","0.42%"
"03/10/2021","3,946.81","3,967.47","3,967.47","3,917.12","644.56M","0.41%"
"03/09/2021","3,930.80","3,939.96","3,961.62","3,912.53","989.18M","0.29%"
"03/08/2021","3,919.52","3,956.81","3,994.63","3,916.17","932.36M","-0.74%"
"03/05/2021","3,948.74","3,936.42","3,953.23","3,877.78","1.13B","-0.89%"
"03/04/2021","3,984.01","4,018.61","4,068.62","3,977.82","1.01B","-1.73%"
"03/03/2021","4,054.32","4,040.44","4,062.77","4,020.07","933.59M","0.87%"
"03/02/2021","4,019.51","4,044.74","4,104.83","3,992.26","993.60M","-0.13%"
"03/01/2021","4,024.83","4,099.69","4,108.90","4,000.34","992.41M","-0.57%"
"02/26/2021","4,047.75","4,032.63","4,119.00","3,984.94","1.60B","-2.05%"
